month,division,line,day_type,num_sched_trains,num_actual_trains,service delivered
2018-06,B DIVISION,W,1,819,742,0.905982906
2018-06,Systemwide,Systemwide,1,46238,44219,0.956334617
2018-06,Systemwide,Systemwide,2,28412,27676,0.974095453
2018-07,A DIVISION,1,1,1743,1703,0.977051061
2018-07,A DIVISION,1,2,1078,1067,0.989795918
2018-07,A DIVISION,2,1,2309,2140,0.926808142
2018-07,A DIVISION,2,2,2026,1858,0.917077986
2018-07,A DIVISION,3,1,2142,2022,0.943977591
2018-07,A DIVISION,3,2,1440,1417,0.984027778
2018-07,A DIVISION,4,1,2961,2714,0.916582236
2018-07,A DIVISION,4,2,1929,1828,0.947641265
2018-07,A DIVISION,5,1,2667,2405,0.90176228
2018-07,A DIVISION,5,2,879,865,0.98407281
2018-07,A DIVISION,6,1,2121,1957,0.922677982
2018-07,A DIVISION,6,2,1027,992,0.965920156
2018-07,A DIVISION,7,1,2673,2421,0.905723906
2018-07,A DIVISION,7,2,1424,1287,0.903792135
2018-07,A DIVISION,S 42nd,1,2920,2902,0.993835616
2018-07,A DIVISION,S 42nd,2,1638,1639,1.000610501
2018-07,B DIVISION,A,1,2562,2465,0.962138954
2018-07,B DIVISION,A,2,1717,1673,0.974373908
2018-07,B DIVISION,B,1,1764,1733,0.982426304
2018-07,B DIVISION,C,1,1575,1524,0.967619048
2018-07,B DIVISION,C,2,1525,1446,0.948196721
2018-07,B DIVISION,D,1,1890,1828,0.967195767
2018-07,B DIVISION,D,2,1282,1279,0.997659906
2018-07,B DIVISION,E,1,1638,1506,0.919413919
2018-07,B DIVISION,E,2,560,535,0.955357143
2018-07,B DIVISION,F,1,3002,2905,0.967688208
2018-07,B DIVISION,F,2,880,852,0.968181818
2018-07,B DIVISION,G,1,924,945,1.022727273
2018-07,B DIVISION,G,2,1248,1242,0.995192308
2018-07,B DIVISION,JZ,1,1071,1042,0.972922502
2018-07,B DIVISION,JZ,2,703,683,0.971550498
2018-07,B DIVISION,L,1,2016,1953,0.96875
2018-07,B DIVISION,L,2,1615,1576,0.975851393
2018-07,B DIVISION,M,1,1911,1767,0.924646782
2018-07,B DIVISION,M,2,362,358,0.988950276
2018-07,B DIVISION,N,1,1890,1793,0.948677249
2018-07,B DIVISION,N,2,1113,1086,0.97574124
2018-07,B DIVISION,Q,1,2163,2107,0.974110032
2018-07,B DIVISION,Q,2,1881,1828,0.971823498
2018-07,B DIVISION,R,1,2079,1966,0.945646946
2018-07,B DIVISION,R,2,1119,1082,0.966934763
2018-07,B DIVISION,S Fkln,1,756,757,1.001322751
2018-07,B DIVISION,S Fkln,2,784,778,0.992346939
2018-07,B DIVISION,S Rock,1,462,459,0.993506494
2018-07,B DIVISION,S Rock,2,560,548,0.978571429
2018-07,B DIVISION,W,1,819,770,0.94017094
2018-07,Systemwide,Systemwide,1,46058,43784,0.95062747
2018-07,Systemwide,Systemwide,2,26790,25919,0.967487869
2018-08,A DIVISION,1,1,1909,1860,0.974332111
2018-08,A DIVISION,1,2,960,944,0.983333333
2018-08,A DIVISION,2,1,2266,2198,0.969991174
2018-08,A DIVISION,2,2,1427,1363,0.955150666
2018-08,A DIVISION,3,1,2346,2270,0.967604433
2018-08,A DIVISION,3,2,1280,1249,0.97578125
2018-08,A DIVISION,4,1,3243,3033,0.935245143
2018-08,A DIVISION,4,2,1906,1766,0.926547744
2018-08,A DIVISION,5,1,2627,2448,0.931861439
2018-08,A DIVISION,5,2,896,850,0.948660714
2018-08,A DIVISION,6,1,2323,2157,0.92854068
2018-08,A DIVISION,6,2,956,928,0.970711297
2018-08,A DIVISION,7,1,2944,2636,0.895380435
2018-08,A DIVISION,7,2,1168,1104,0.945205479
2018-08,A DIVISION,S 42nd,1,3358,3328,0.991066111
2018-08,A DIVISION,S 42nd,2,1464,1461,0.99795082
2018-08,B DIVISION,A,1,2804,2666,0.950784593
2018-08,B DIVISION,A,2,1432,1392,0.972067039
2018-08,B DIVISION,B,1,1932,1885,0.975672878
2018-08,B DIVISION,C,1,1725,1656,0.96
2018-08,B DIVISION,C,2,1198,1174,0.979966611
2018-08,B DIVISION,D,1,2070,2016,0.973913043
2018-08,B DIVISION,D,2,960,969,1.009375
2018-08,B DIVISION,E,1,1794,1680,0.936454849
2018-08,B DIVISION,E,2,480,472,0.983333333
2018-08,B DIVISION,F,1,3312,3233,0.976147343
2018-08,B DIVISION,F,2,720,719,0.998611111
2018-08,B DIVISION,G,1,1012,1033,1.020750988
2018-08,B DIVISION,G,2,1152,1141,0.990451389
2018-08,B DIVISION,JZ,1,1173,1148,0.978687127
2018-08,B DIVISION,JZ,2,716,711,0.99301676
2018-08,B DIVISION,L,1,2208,2177,0.985960145
2018-08,B DIVISION,L,2,1144,1117,0.976398601
2018-08,B DIVISION,M,1,2093,1959,0.935977066
2018-08,B DIVISION,M,2,467,454,0.972162741
2018-08,B DIVISION,N,1,2070,1973,0.953140097
2018-08,B DIVISION,N,2,1276,1222,0.957680251
2018-08,B DIVISION,Q,1,2369,2279,0.962009287
2018-08,B DIVISION,Q,2,1615,1612,0.998142415
2018-08,B DIVISION,R,1,2277,2188,0.960913483
2018-08,B DIVISION,R,2,1279,1263,0.987490227
2018-08,B DIVISION,S Fkln,1,828,813,0.981884058
2018-08,B DIVISION,S Fkln,2,608,604,0.993421053
2018-08,B DIVISION,S Rock,1,484,481,0.993801653
2018-08,B DIVISION,S Rock,2,448,442,0.986607143
2018-08,B DIVISION,W,1,897,852,0.949832776
2018-08,Systemwide,Systemwide,1,50064,47969,0.958153563
2018-08,Systemwide,Systemwide,2,23552,22957,0.974736753
2018-09,A DIVISION,1,1,1577,1525,0.967025999
2018-09,A DIVISION,1,2,1199,1197,0.998331943
2018-09,A DIVISION,2,1,2090,2010,0.961722488
2018-09,A DIVISION,2,2,1896,1824,0.962025316
2018-09,A DIVISION,3,1,1938,1857,0.958204334
2018-09,A DIVISION,3,2,1600,1560,0.975
2018-09,A DIVISION,4,1,2679,2481,0.926091825
2018-09,A DIVISION,4,2,2456,2322,0.945439739
2018-09,A DIVISION,5,1,2413,2192,0.908412764
2018-09,A DIVISION,5,2,768,750,0.9765625
2018-09,A DIVISION,6,1,1936,1826,0.943181818
2018-09,A DIVISION,6,2,1230,1222,0.993495935
2018-09,A DIVISION,7,1,2431,2260,0.929658577
2018-09,A DIVISION,7,2,1336,1316,0.98502994
2018-09,A DIVISION,S 42nd,1,2774,2747,0.990266763
2018-09,A DIVISION,S 42nd,2,1830,1830,1
2018-09,B DIVISION,A,1,2432,2325,0.956003289
2018-09,B DIVISION,A,2,1814,1754,0.966923925
2018-09,B DIVISION,B,1,1596,1564,0.979949875
2018-09,B DIVISION,C,1,1425,1380,0.968421053
2018-09,B DIVISION,C,2,1514,1438,0.949801849
2018-09,B DIVISION,D,1,1710,1645,0.961988304
2018-09,B DIVISION,D,2,800,777,0.97125
2018-09,B DIVISION,E,1,1482,1384,0.933873144
2018-09,B DIVISION,E,2,639,626,0.979655712
2018-09,B DIVISION,F,1,2696,2615,0.96995549
2018-09,B DIVISION,F,2,1120,1106,0.9875
2018-09,B DIVISION,G,1,836,857,1.025119617
2018-09,B DIVISION,G,2,1536,1531,0.996744792
2018-09,B DIVISION,JZ,1,918,895,0.974945534
2018-09,B DIVISION,JZ,2,620,604,0.974193548
2018-09,B DIVISION,L,1,1824,1795,0.984100877
2018-09,B DIVISION,L,2,2260,2212,0.978761062
2018-09,B DIVISION,M,1,1684,1573,0.934085511
2018-09,B DIVISION,M,2,373,366,0.981233244
2018-09,B DIVISION,N,1,1695,1649,0.972861357
2018-09,B DIVISION,N,2,1593,1486,0.932831136
2018-09,B DIVISION,Q,1,1854,1787,0.96386192
2018-09,B DIVISION,Q,2,2154,2144,0.995357474
2018-09,B DIVISION,R,1,1881,1787,0.950026582
2018-09,B DIVISION,R,2,1599,1574,0.984365228
2018-09,B DIVISION,S Fkln,1,611,605,0.990180033
2018-09,B DIVISION,S Fkln,2,880,875,0.994318182
2018-09,B DIVISION,S Rock,1,418,418,1
2018-09,B DIVISION,S Rock,2,576,576,1
2018-09,B DIVISION,W,1,741,698,0.94197031
2018-09,Systemwide,Systemwide,1,41641,39875,0.957589875
2018-09,Systemwide,Systemwide,2,29793,29090,0.976403853
2018-10,A DIVISION,1,1,1909,1863,0.975903614
2018-10,A DIVISION,1,2,960,952,0.991666667
2018-10,A DIVISION,2,1,2530,2432,0.961264822
2018-10,A DIVISION,2,2,1574,1535,0.975222363
2018-10,A DIVISION,3,1,2346,2271,0.968030691
2018-10,A DIVISION,3,2,1280,1275,0.99609375
2018-10,A DIVISION,4,1,3243,2992,0.922602529
2018-10,A DIVISION,4,2,1664,1606,0.965144231
2018-10,A DIVISION,5,1,2921,2653,0.908250599
2018-10,A DIVISION,5,2,864,851,0.984953704
2018-10,A DIVISION,6,1,2367,2227,0.940853401
2018-10,A DIVISION,6,2,956,936,0.979079498
2018-10,A DIVISION,7,1,2944,2700,0.917119565
2018-10,A DIVISION,7,2,960,950,0.989583333
2018-10,A DIVISION,S 42nd,1,2920,2894,0.99109589
2018-10,A DIVISION,S 42nd,2,1464,1460,0.99726776
2018-10,B DIVISION,A,1,2944,2813,0.955502717
2018-10,B DIVISION,A,2,1720,1686,0.980232558
2018-10,B DIVISION,B,1,1932,1875,0.970496894
2018-10,B DIVISION,C,1,1725,1667,0.966376812
2018-10,B DIVISION,C,2,1454,1438,0.988995873
2018-10,B DIVISION,D,1,2070,2008,0.970048309
2018-10,B DIVISION,D,2,1181,1179,0.99830652
2018-10,B DIVISION,E,1,1794,1713,0.954849498
2018-10,B DIVISION,E,2,964,954,0.989626556
2018-10,B DIVISION,F,1,3311,3244,0.979764422
2018-10,B DIVISION,F,2,960,961,1.001041667
2018-10,B DIVISION,G,1,1012,1023,1.010869565
2018-10,B DIVISION,G,2,1536,1521,0.990234375
2018-10,B DIVISION,JZ,1,1173,1142,0.973572038
2018-10,B DIVISION,JZ,2,716,715,0.998603352
2018-10,B DIVISION,L,1,2208,2140,0.969202899
2018-10,B DIVISION,M,1,2093,1941,0.927376971
2018-10,B DIVISION,M,2,960,957,0.996875
2018-10,B DIVISION,N,1,2070,1969,0.951207729
2018-10,B DIVISION,N,2,1273,1212,0.952081697
2018-10,B DIVISION,Q,1,2369,2246,0.948079358
2018-10,B DIVISION,R,1,2277,2189,0.961352657
2018-10,B DIVISION,R,2,1279,1260,0.985144644
2018-10,B DIVISION,S Fkln,1,828,826,0.997584541
2018-10,B DIVISION,S Fkln,2,624,624,1
2018-10,B DIVISION,S Rock,1,506,499,0.986166008
2018-10,B DIVISION,S Rock,2,448,445,0.993303571
2018-10,B DIVISION,W,1,897,828,0.923076923
2018-10,Systemwide,Systemwide,1,50389,48155,0.955664927
2018-10,Systemwide,Systemwide,2,22837,22517,0.985987652
2018-11,A DIVISION,1,1,1743,1690,0.969592656
2018-11,A DIVISION,1,2,960,951,0.990625
2018-11,A DIVISION,2,1,2310,2183,0.945021645
2018-11,A DIVISION,2,2,1347,1308,0.971046771
2018-11,A DIVISION,3,1,2142,2057,0.96031746
2018-11,A DIVISION,3,2,1280,1242,0.9703125
2018-11,A DIVISION,4,1,2961,2746,0.927389395
2018-11,A DIVISION,4,2,1977,1890,0.95599393
2018-11,A DIVISION,5,1,2667,2444,0.916385452
2018-11,A DIVISION,5,2,704,688,0.977272727
2018-11,A DIVISION,6,1,2159,2022,0.936544697
2018-11,A DIVISION,6,2,990,969,0.978787879
2018-11,A DIVISION,7,1,2688,2400,0.892857143
2018-11,A DIVISION,7,2,1168,1143,0.97859589
2018-11,A DIVISION,S 42nd,1,3066,3041,0.991846053
2018-11,A DIVISION,S 42nd,2,1464,1464,1
2018-11,B DIVISION,A,1,2707,2562,0.946435168
2018-11,B DIVISION,A,2,1335,1286,0.96329588
2018-11,B DIVISION,B,1,1764,1720,0.975056689
2018-11,B DIVISION,C,1,1575,1508,0.957460317
2018-11,B DIVISION,C,2,1140,1090,0.956140351
2018-11,B DIVISION,D,1,1909,1869,0.979046621
2018-11,B DIVISION,D,2,1341,1322,0.985831469
2018-11,B DIVISION,E,1,1638,1549,0.945665446
2018-11,B DIVISION,E,2,640,628,0.98125
2018-11,B DIVISION,F,1,3024,2897,0.958002646
2018-11,B DIVISION,F,2,1040,1018,0.978846154
2018-11,B DIVISION,G,1,924,946,1.023809524
2018-11,B DIVISION,G,2,1536,1499,0.975911458
2018-11,B DIVISION,JZ,1,1071,1029,0.960784314
2018-11,B DIVISION,JZ,2,537,539,1.003724395
2018-11,B DIVISION,L,1,2016,1986,0.985119048
2018-11,B DIVISION,L,2,904,852,0.942477876
2018-11,B DIVISION,M,1,1911,1756,0.918890633
2018-11,B DIVISION,M,2,661,663,1.003025719
2018-11,B DIVISION,N,1,1904,1786,0.93802521
2018-11,B DIVISION,N,2,1370,1337,0.975912409
2018-11,B DIVISION,Q,1,2168,2011,0.927583026
2018-11,B DIVISION,Q,2,846,832,0.983451537
2018-11,B DIVISION,R,1,2079,1956,0.940836941
2018-11,B DIVISION,R,2,1238,1234,0.996768982
2018-11,B DIVISION,S Fkln,1,751,739,0.984021305
2018-11,B DIVISION,S Fkln,2,704,701,0.995738636
2018-11,B DIVISION,S Rock,1,462,451,0.976190476
2018-11,B DIVISION,S Rock,2,448,449,1.002232143
2018-11,B DIVISION,W,1,819,773,0.943833944
2018-11,Systemwide,Systemwide,1,46458,44121,0.9496965
2018-11,Systemwide,Systemwide,2,23630,23105,0.97778248
2018-12,A DIVISION,1,1,1660,1604,0.96626506
2018-12,A DIVISION,1,2,1232,1221,0.991071429
2018-12,A DIVISION,2,1,2200,2101,0.955
2018-12,A DIVISION,2,2,2095,2006,0.9575179
2018-12,A DIVISION,3,1,2040,1958,0.959803922
2018-12,A DIVISION,3,2,1440,1423,0.988194444
2018-12,A DIVISION,4,1,2820,2551,0.904609929
2018-12,A DIVISION,4,2,2143,2033,0.948670089
2018-12,A DIVISION,5,1,2540,2333,0.918503937
2018-12,A DIVISION,5,2,1184,1150,0.971283784
2018-12,A DIVISION,6,1,2058,1934,0.939747328
2018-12,A DIVISION,6,2,1240,1208,0.974193548
2018-12,A DIVISION,7,1,2555,2428,0.950293542
2018-12,A DIVISION,7,2,1616,1571,0.972153465
2018-12,A DIVISION,S 42nd,1,2920,2917,0.998972603
2018-12,A DIVISION,S 42nd,2,1638,1636,0.998778999
2018-12,B DIVISION,A,1,2580,2436,0.944186047
2018-12,B DIVISION,A,2,1942,1924,0.990731205
2018-12,B DIVISION,B,1,1680,1643,0.97797619
2018-12,B DIVISION,C,1,1500,1455,0.97
2018-12,B DIVISION,C,2,1448,1418,0.979281768
2018-12,B DIVISION,D,1,1820,1794,0.985714286
2018-12,B DIVISION,D,2,1724,1689,0.979698376
2018-12,B DIVISION,E,1,1326,1233,0.929864253
2018-12,B DIVISION,E,2,640,638,0.996875
2018-12,B DIVISION,F,1,2880,2691,0.934375
2018-12,B DIVISION,F,2,1120,1112,0.992857143
2018-12,B DIVISION,G,1,880,898,1.020454545
2018-12,B DIVISION,G,2,1536,1496,0.973958333
2018-12,B DIVISION,JZ,1,1020,991,0.971568627
2018-12,B DIVISION,JZ,2,537,537,1
2018-12,B DIVISION,L,1,1920,1898,0.988541667
2018-12,B DIVISION,L,2,2260,2212,0.978761062
2018-12,B DIVISION,M,1,1682,1570,0.933412604
2018-12,B DIVISION,N,1,1800,1701,0.945
2018-12,B DIVISION,N,2,1717,1711,0.996505533
2018-12,B DIVISION,Q,1,2060,1922,0.933009709
2018-12,B DIVISION,Q,2,2232,2204,0.987455197
2018-12,B DIVISION,R,1,1980,1886,0.952525253
2018-12,B DIVISION,R,2,1164,1152,0.989690722
2018-12,B DIVISION,S Fkln,1,648,644,0.99382716
2018-12,B DIVISION,S Fkln,2,528,524,0.992424242
2018-12,B DIVISION,S Rock,1,440,442,1.004545455
2018-12,B DIVISION,S Rock,2,560,551,0.983928571
2018-12,B DIVISION,W,1,780,735,0.942307692
2018-12,Systemwide,Systemwide,1,43789,41765,0.953778346
2018-12,Systemwide,Systemwide,2,29996,29416,0.980664089
2019-01,A DIVISION,1,1,1826,1808,0.990142388
2019-01,A DIVISION,1,2,1040,1034,0.994230769
2019-01,A DIVISION,2,1,2420,2332,0.963636364
2019-01,A DIVISION,2,2,1428,1386,0.970588235
2019-01,A DIVISION,3,1,2244,2208,0.983957219
2019-01,A DIVISION,3,2,960,958,0.997916667
2019-01,A DIVISION,4,1,3101,2831,0.912931312
2019-01,A DIVISION,4,2,1901,1883,0.990531299
2019-01,A DIVISION,5,1,2794,2612,0.934860415
2019-01,A DIVISION,5,2,896,884,0.986607143
2019-01,A DIVISION,6,1,2266,2113,0.932480141
2019-01,A DIVISION,6,2,956,954,0.99790795
2019-01,A DIVISION,7,1,2816,2690,0.955255682
2019-01,A DIVISION,7,2,720,719,0.998611111
2019-01,A DIVISION,S 42nd,1,3212,3196,0.99501868
2019-01,A DIVISION,S 42nd,2,1464,1462,0.99863388
2019-01,B DIVISION,A,1,2838,2700,0.951374207
2019-01,B DIVISION,A,2,1400,1382,0.987142857
2019-01,B DIVISION,B,1,1848,1822,0.985930736
2019-01,B DIVISION,C,1,1650,1569,0.950909091
2019-01,B DIVISION,C,2,1119,1103,0.985701519
2019-01,B DIVISION,D,1,2002,1951,0.974525475
2019-01,B DIVISION,D,2,1404,1388,0.988603989
2019-01,B DIVISION,E,1,1716,1617,0.942307692
2019-01,B DIVISION,E,2,721,716,0.993065187
2019-01,B DIVISION,F,1,3173,3026,0.953671604
2019-01,B DIVISION,F,2,880,872,0.990909091
2019-01,B DIVISION,G,1,968,986,1.018595041
2019-01,B DIVISION,G,2,1342,1344,1.001490313
2019-01,B DIVISION,JZ,1,1122,1104,0.983957219
2019-01,B DIVISION,JZ,2,179,179,1
2019-01,B DIVISION,L,1,2112,2044,0.96780303
2019-01,B DIVISION,L,2,1808,1707,0.944137168
2019-01,B DIVISION,M,1,2002,1893,0.945554446
2019-01,B DIVISION,N,1,1980,1900,0.95959596
2019-01,B DIVISION,N,2,1335,1332,0.997752809
2019-01,B DIVISION,Q,1,2266,2218,0.978817299
2019-01,B DIVISION,Q,2,1848,1852,1.002164502
2019-01,B DIVISION,R,1,2178,2097,0.962809917
2019-01,B DIVISION,R,2,1280,1272,0.99375
2019-01,B DIVISION,S Fkln,1,792,791,0.998737374
2019-01,B DIVISION,S Fkln,2,704,700,0.994318182
2019-01,B DIVISION,S Rock,1,484,488,1.008264463
2019-01,B DIVISION,S Rock,2,224,218,0.973214286
2019-01,B DIVISION,W,1,858,818,0.953379953
2019-01,Systemwide,Systemwide,1,48668,46814,0.961905153
2019-01,Systemwide,Systemwide,2,23609,23345,0.988817824
2019-02,A DIVISION,1,1,1577,1540,0.97653773
2019-02,A DIVISION,1,2,960,950,0.989583333
2019-02,A DIVISION,2,1,2090,2020,0.966507177
2019-02,A DIVISION,2,2,1719,1663,0.96742292
2019-02,A DIVISION,3,1,1938,1908,0.984520124
2019-02,A DIVISION,3,2,1280,1261,0.98515625
2019-02,A DIVISION,4,1,2679,2482,0.926465099
2019-02,A DIVISION,4,2,1900,1872,0.985263158
2019-02,A DIVISION,5,1,2413,2268,0.939908827
2019-02,A DIVISION,5,2,895,891,0.995530726
2019-02,A DIVISION,6,1,1957,1845,0.942769545
2019-02,A DIVISION,6,2,956,918,0.960251046
2019-02,A DIVISION,7,1,2432,2339,0.961759868
2019-02,A DIVISION,7,2,960,959,0.998958333
2019-02,A DIVISION,S 42nd,1,2774,2771,0.998918529
2019-02,A DIVISION,S 42nd,2,1464,1461,0.99795082
2019-02,B DIVISION,A,1,2451,2333,0.951856385
2019-02,B DIVISION,A,2,1654,1645,0.994558646
2019-02,B DIVISION,B,1,1596,1543,0.96679198
2019-02,B DIVISION,C,1,1425,1372,0.962807018
2019-02,B DIVISION,C,2,1388,1362,0.981268012
2019-02,B DIVISION,D,1,1729,1676,0.969346443
2019-02,B DIVISION,D,2,1216,1200,0.986842105
2019-02,B DIVISION,E,1,1482,1413,0.953441296
2019-02,B DIVISION,E,2,640,630,0.984375
2019-02,B DIVISION,F,1,2736,2618,0.956871345
2019-02,B DIVISION,F,2,1280,1248,0.975
2019-02,B DIVISION,G,1,836,854,1.0215311
2019-02,B DIVISION,G,2,1536,1538,1.001302083
2019-02,B DIVISION,JZ,1,969,958,0.988648091
2019-02,B DIVISION,JZ,2,716,711,0.99301676
2019-02,B DIVISION,L,1,1824,1752,0.960526316
2019-02,B DIVISION,M,1,1729,1630,0.942741469
2019-02,B DIVISION,M,2,784,757,0.965561224
2019-02,B DIVISION,N,1,1710,1626,0.950877193
2019-02,B DIVISION,N,2,1339,1338,0.999253174
2019-02,B DIVISION,Q,1,1957,1888,0.964741952
2019-02,B DIVISION,Q,2,1554,1556,1.001287001
2019-02,B DIVISION,R,1,1881,1816,0.965443913
2019-02,B DIVISION,R,2,1280,1274,0.9953125
2019-02,B DIVISION,S Fkln,1,684,683,0.998538012
2019-02,B DIVISION,S Fkln,2,608,605,0.995065789
2019-02,B DIVISION,S Rock,1,418,416,0.995215311
2019-02,B DIVISION,S Rock,2,448,446,0.995535714
2019-02,B DIVISION,W,1,741,694,0.9365722
2019-02,Systemwide,Systemwide,1,42028,40445,0.962334634
2019-02,Systemwide,Systemwide,2,24577,24285,0.988118973
2019-03,A DIVISION,1,1,1660,1640,0.987951807
2019-03,A DIVISION,1,2,1198,1172,0.978297162
2019-03,A DIVISION,2,1,2200,2113,0.960454545
2019-03,A DIVISION,2,2,1737,1681,0.967760507
2019-03,A DIVISION,3,1,2040,1985,0.973039216
2019-03,A DIVISION,3,2,1600,1574,0.98375
2019-03,A DIVISION,4,1,2820,2612,0.926241135
2019-03,A DIVISION,4,2,2382,2356,0.989084803
2019-03,A DIVISION,5,1,2540,2393,0.942125984
2019-03,A DIVISION,5,2,1408,1401,0.995028409
2019-03,A DIVISION,6,1,2060,1945,0.944174757
2019-03,A DIVISION,6,2,1195,1166,0.975732218
2019-03,A DIVISION,7,1,2688,2601,0.967633929
2019-03,A DIVISION,7,2,1302,1288,0.989247312
2019-03,A DIVISION,S 42nd,1,2920,2883,0.987328767
2019-03,A DIVISION,S 42nd,2,1830,1830,1
2019-03,B DIVISION,A,1,2709,2599,0.959394611
2019-03,B DIVISION,A,2,1974,1961,0.993414387
2019-03,B DIVISION,B,1,1764,1744,0.988662132
2019-03,B DIVISION,C,1,1575,1518,0.963809524
2019-03,B DIVISION,C,2,1656,1622,0.979468599
2019-03,B DIVISION,D,1,1911,1892,0.990057561
2019-03,B DIVISION,D,2,1662,1649,0.992178099
2019-03,B DIVISION,E,1,1638,1562,0.953601954
2019-03,B DIVISION,E,2,640,617,0.9640625
2019-03,B DIVISION,F,1,3024,2920,0.965608466
2019-03,B DIVISION,F,2,1440,1438,0.998611111
2019-03,B DIVISION,G,1,924,931,1.007575758
2019-03,B DIVISION,G,2,1535,1520,0.990228013
2019-03,B DIVISION,JZ,1,1071,1057,0.986928105
2019-03,B DIVISION,JZ,2,716,715,0.998603352
2019-03,B DIVISION,L,1,2016,1975,0.979662698
2019-03,B DIVISION,L,2,692,682,0.985549133
2019-03,B DIVISION,M,1,1911,1829,0.957090529
2019-03,B DIVISION,M,2,624,617,0.988782051
2019-03,B DIVISION,N,1,1890,1834,0.97037037
2019-03,B DIVISION,N,2,1595,1590,0.996865204
2019-03,B DIVISION,Q,1,2163,2115,0.977808599
2019-03,B DIVISION,Q,2,2002,2001,0.9995005
2019-03,B DIVISION,R,1,2079,2009,0.966329966
2019-03,B DIVISION,R,2,1518,1506,0.992094862
2019-03,B DIVISION,S Fkln,1,756,754,0.997354497
2019-03,B DIVISION,S Fkln,2,880,878,0.997727273
2019-03,B DIVISION,S Rock,1,462,464,1.004329004
2019-03,B DIVISION,S Rock,2,528,527,0.998106061
2019-03,B DIVISION,W,1,819,803,0.98046398
2019-03,Systemwide,Systemwide,1,45640,44178,0.967966696
2019-03,Systemwide,Systemwide,2,30114,29791,0.989274092
2019-04,A DIVISION,1,1,1826,1799,0.985213582
2019-04,A DIVISION,1,2,958,930,0.970772443
2019-04,A DIVISION,2,1,2420,2347,0.969834711
2019-04,A DIVISION,2,2,1575,1475,0.936507937
2019-04,A DIVISION,3,1,2244,2227,0.992424242
2019-04,A DIVISION,3,2,1280,1231,0.96171875
2019-04,A DIVISION,4,1,3102,2918,0.94068343
2019-04,A DIVISION,4,2,1905,1903,0.998950131
2019-04,A DIVISION,5,1,2794,2631,0.941660702
2019-04,A DIVISION,5,2,1134,1118,0.985890653
2019-04,A DIVISION,6,1,2266,2136,0.942630185
2019-04,A DIVISION,6,2,956,944,0.987447699
2019-04,A DIVISION,7,1,2833,2704,0.954465231
2019-04,A DIVISION,7,2,1168,1167,0.999143836
2019-04,A DIVISION,S 42nd,1,3212,3197,0.995330012
2019-04,A DIVISION,S 42nd,2,1464,1464,1
2019-04,B DIVISION,A,1,2838,2709,0.954545455
2019-04,B DIVISION,A,2,1656,1616,0.975845411
2019-04,B DIVISION,B,1,1848,1812,0.980519481
2019-04,B DIVISION,C,1,1650,1616,0.979393939
2019-04,B DIVISION,C,2,1392,1357,0.974856322
2019-04,B DIVISION,D,1,2002,1979,0.988511489
2019-04,B DIVISION,D,2,1280,1265,0.98828125
2019-04,B DIVISION,E,1,1716,1650,0.961538462
2019-04,B DIVISION,E,2,320,316,0.9875
2019-04,B DIVISION,F,1,3168,3099,0.978219697
2019-04,B DIVISION,F,2,880,853,0.969318182
2019-04,B DIVISION,G,1,968,990,1.022727273
2019-04,B DIVISION,G,2,838,825,0.984486874
2019-04,B DIVISION,JZ,1,1122,1102,0.982174688
2019-04,B DIVISION,JZ,2,537,527,0.981378026
2019-04,B DIVISION,L,1,2112,2078,0.983901515
2019-04,B DIVISION,L,2,1028,1003,0.975680934
2019-04,B DIVISION,M,1,2002,1921,0.95954046
2019-04,B DIVISION,M,2,336,313,0.931547619
2019-04,B DIVISION,N,1,1980,1903,0.961111111
2019-04,B DIVISION,N,2,1277,1258,0.985121378
2019-04,B DIVISION,Q,1,2266,2217,0.978375993
2019-04,B DIVISION,Q,2,1614,1598,0.990086741
2019-04,B DIVISION,R,1,2178,2104,0.966023875
2019-04,B DIVISION,R,2,1280,1244,0.971875
2019-04,B DIVISION,S Fkln,1,792,790,0.997474747
2019-04,B DIVISION,S Fkln,2,704,699,0.992897727
2019-04,B DIVISION,S Rock,1,484,481,0.993801653
2019-04,B DIVISION,S Rock,2,416,418,1.004807692
2019-04,B DIVISION,W,1,858,831,0.968531469
2019-04,Systemwide,Systemwide,1,48681,47241,0.970419671
2019-04,Systemwide,Systemwide,2,23998,23524,0.980248354
2019-05,A DIVISION,1,1,1826,1801,0.986308872
2019-05,A DIVISION,1,2,959,952,0.99270073
2019-05,A DIVISION,2,1,2420,2339,0.966528926
2019-05,A DIVISION,2,2,1579,1516,0.96010133
2019-05,A DIVISION,3,1,2244,2186,0.974153298
2019-05,A DIVISION,3,2,960,950,0.989583333
2019-05,A DIVISION,4,1,3102,2936,0.946486138
2019-05,A DIVISION,4,2,1905,1815,0.952755906
2019-05,A DIVISION,5,1,2780,2669,0.960071942
2019-05,A DIVISION,5,2,1299,1284,0.988452656
2019-05,A DIVISION,6,1,2266,2148,0.947925861
2019-05,A DIVISION,6,2,956,937,0.980125523
2019-05,A DIVISION,7,1,3012,2920,0.969455511
2019-05,A DIVISION,7,2,1168,1164,0.996575342
2019-05,A DIVISION,S 42nd,1,3212,3194,0.994396015
2019-05,A DIVISION,S 42nd,2,1464,1464,1
2019-05,B DIVISION,A,1,2838,2724,0.959830867
2019-05,B DIVISION,A,2,1784,1775,0.994955157
2019-05,B DIVISION,B,1,1848,1794,0.970779221
